CUSTOMER_KEY	CUSTOMER_ID	OPERATING_REVENUE_TRAILING_365	CUSTOMER_ORDER_FIRST_PLACED_DTTM	CUSTOMER_ADDRESS_ZIP	CUSTOMER_ADDRESS_CITY	CUSTOMER_ADDRESS_STATE
41377081848	134594310	5237.66372000000	2021-02-16 05:00:00.000	94507-1258	ALAMO	CA
50115327898	194487890	5236.28075000000	2021-11-30 00:00:00.000	18902-1433	DOYLESTOWN	PA
1031430	122970	5234.53884000000	2013-05-01 00:00:00.000	34251-1200	MYAKKA CITY	FL
9768692	11341520	5233.19646000000	2016-11-06 00:00:00.000	94122-2018	San Francisco	CA
64723347850	269988534	5227.29179000000	2022-09-17 00:00:00.000	29061-8255	HOPKINS	SC
2803102	10148791	5222.49296000000	2016-09-12 04:00:00.000	75144	Kerens 	TX
6823889	1169313	5220.62841000000	2014-03-12 00:00:00.000	33426-3020	BOYNTON BEACH	FL
4753169	4155159	5214.24000000000	2015-06-22 04:00:00.000	35019-9332	Baileyton	AL
7922444	3438168	5212.95941000000	2015-03-04 00:00:00.000	98626-9018	KELSO	WA
1521002810	23362624	5207.51506000000	2017-10-16 00:00:00.000	11355-3521	FLUSHING	NY
58565845098	887782219	5205.30677000000	2022-05-16 00:00:00.000	44011-3122	AVON	OH
4220809	4585004	5205.11990000000	2015-07-31 00:00:00.000	19143-4303	Philadelphia	PA
1764488	1312260	5201.53554000000	2014-02-01 05:00:00.000	10960-1012	Upper Nyack	NY
30875004706	91450958	5199.66355000000	2020-03-31 04:00:00.000	30656-2725	MONROE	GA
194752775	13339714	5198.60677000000	2017-01-20 05:00:00.000	88316	Capitan	NM
3372000060	34588201	5196.27389000000	2018-05-11 04:00:00.000	54646-7803	NECEDAH	WI
8005521	4152380	5196.04955000000	2015-06-08 00:00:00.000	935513520	PALMDALE	CA
7169750708	45412327	5187.06995000000	2018-11-01 00:00:00.000	21044-1429	COLUMBIA	MD
7105134	2182413	5186.62075000000	2014-08-13 04:00:00.000	04928-3304	CORINNA	ME
1177502231	17158448	5181.58075000000	2017-08-28 04:00:00.000	63131	Des Peres	MO
3898157	11282776	5180.85376000000	2016-11-06 04:00:00.000	10506-1044	BEDFORD	NY
6005412	8841191	5180.28408000000	2016-07-06 04:00:00.000	27927-2229	COROLLA	NC
419750392	15809556	5179.69884000000	2017-04-10 00:00:00.000	94015	Daly City	CA
29684500041	86793205	5175.81398000000	2020-02-23 00:00:00.000	29203-3921	COLUMBIA	SC
871505390	19467500	5173.50075000000	2017-07-13 04:00:00.000	08062-2408	MULLICA HILL	NJ
2941500844	34028019	5171.65309000000	2020-01-30 05:00:00.000	19134-1013	Philadelphia	PA
10500960	11418847	5169.24913000000	2016-11-10 00:00:00.000	22482-3716	kilmarnock	VA
4515000538	37923359	5169.07578000000	2019-02-05 00:00:00.000	66053-8005	Louisburg	KS
4827001248	38739021	5163.65157000000	2018-07-17 04:00:00.000	91402-1027	Van Nuys	CA
8764658	6121794	5161.60581000000	2016-01-03 00:00:00.000	34249-2602	SARASOTA	FL
43665106199	145566302	5154.15777000000	2021-05-10 00:00:00.000	06380-1005	TAFTVILLE	CT
621501992	17549138	5154.00870000000	2017-05-22 00:00:00.000	32092-0367	St. Augustine	FL
2319250446	30183892	5147.13352000000	2018-02-25 00:00:00.000	33173	Miami	FL
1058836	8952627	5146.22021000000	2016-08-12 00:00:00.000	27592-7683	WILLOW SPRING	NC
955502241	19984845	5146.02615000000	2017-07-28 04:00:00.000	95482	Ukiah	CA
203752199	13452849	5143.87368000000	2017-01-23 00:00:00.000	03054	Merrimack	NH
27822001972	82616525	5142.61598000000	2020-01-04 00:00:00.000	70520-5245	CARENCRO	LA
6851521	1264689	5141.88319000000	2014-01-19 05:00:00.000	29301-2946	SPARTANBURG	SC
29639754234	80474322	5140.92013000000	2020-02-23 00:00:00.000	14622-2349	ROCHESTER	NY
8772786	6187520	5140.21781000000	2016-01-08 05:00:00.000	96021-9200	CORNING	CA
4518001317	37929246	5139.63870000000	2018-07-02 00:00:00.000	76140-7712	FORT WORTH	TX
5855751204	41897042	5139.56019000000	2018-09-07 00:00:00.000	27613-7460	RALEIGH	NC
1869251476	25996840	5139.38865000000	2017-12-07 00:00:00.000	49285-9476	STOCKBRIDGE	MI
1970330	1575497	5138.38127000000	2014-04-06 00:00:00.000	23325-2252	CHESAPEAKE	VA
5107749	6009136	5138.17077000000	2015-12-23 00:00:00.000	21074-1325	Hampstead	MD
46606614432	160458985	5134.78014000000	2019-08-07 04:00:00.000	79925-1309	EL PASO	TX
18669751093	61333332	5134.20032000000	2019-05-12 04:00:00.000	98117-2523	SEATTLE	WA
41075571056	133702758	5133.47968000000	2021-02-07 05:00:00.000	29577-1655	MYRTLE BEACH	SC
9282750044	37387432	5132.34878000000	2019-01-14 00:00:00.000	17331-8230	Hanover	PA
3213000338	34716039	5131.33717000000	2018-05-02 04:00:00.000	77346	Humble	TX
11279663	11491900	5124.68999000000	2016-11-14 05:00:00.000	38034	Friendship	TN
348500299	14997699	5118.51400000000	2017-03-11 00:00:00.000	91739-1866	Rancho Cucamonga	CA
7002544	9788707	5113.94833000000	2016-08-24 00:00:00.000	18104-3614	Allentown	PA
45653652134	153136928	5109.69426000000	2021-08-13 04:00:00.000	28560-9560	NEW BERN	NC
67148102048	900846391	5106.63114000000	2022-11-19 00:00:00.000	95993-1739	YUBA CITY	CA
7157527	2369154	5102.53654000000	2014-11-01 00:00:00.000	75235-7316	DALLAS	TX
741503183	18461213	5100.12824000000	2017-06-16 00:00:00.000	08051-1615	Mantua	NJ
207502549	13513954	5098.21343000000	2017-01-25 05:00:00.000	27278	Hillsborough	NC
39200593221	128010621	5097.04769000000	2020-12-20 05:00:00.000	01773-3901	LINCOLN	MA
4054787	3416203	5095.11842000000	2015-03-01 00:00:00.000	75750-9587	Arp	TX
7025075	1885933	5091.21043000000	2014-08-24 04:00:00.000	33161-4907	North Miami	FL
8145918	5253174	5089.27640000000	2015-10-15 00:00:00.000	86301-7852	PRESCOTT	AZ
5998255598	42208799	5085.00281000000	2018-09-14 04:00:00.000	45503-5826	Springfield	OH
7936503098	46562125	5083.68007000000	2018-11-18 05:00:00.000	19460-5704	PHOENIXVILLE	PA
44954119958	151536101	5079.71743000000	2021-06-18 04:00:00.000	01824-4901	CHELMSFORD	MA
2512503031	31775874	5077.86061000000	2018-03-10 00:00:00.000	56628-4517	BIGFORK	MN
317001740	14664771	5077.31154000000	2017-04-21 00:00:00.000	79424	lubbock	TX
8311500817	47021698	5073.66063000000	2018-11-24 05:00:00.000	04079-2235	HARPSWELL	ME
5931203	6536790	5070.84102000000	2016-02-04 00:00:00.000	28305-5101	Fayetteville	NC
6082300	7117733	5069.94611000000	2016-03-20 00:00:00.000	90017-5935	LOS ANGELES	CA
2182667	10027279	5067.10788000000	2016-09-07 00:00:00.000	95051	SANTA CLARA	CA
58080079905	883333380	5066.87977000000	2022-05-09 04:00:00.000	94044-3602	PACIFICA	CA
3525000989	35431354	5061.93373000000	2018-05-15 04:00:00.000	19073-3938	NEWTOWN SQUARE	PA
30006500428	85602851	5061.52320000000	2020-03-03 00:00:00.000	07960-5623	MORRISTOWN	NJ
5999755049	42386869	5059.09023000000	2018-09-14 00:00:00.000	77355-3158	MAGNOLIA	TX
65252	76332	5053.78304000000	2012-01-27 00:00:00.000	07734-3148	Hazlet Township	NJ
338750387	14873662	5052.77870000000	2017-03-08 00:00:00.000	77042	HOUSTON	TX
6035349	6954818	5052.56989000000	2016-03-08 00:00:00.000	90004-1805	LOS ANGELES	CA
1091181	1017164	5049.56673000000	2013-11-17 05:00:00.000	18325-7853	Canadensis	PA
783503095	18782716	5048.20566000000	2017-06-25 04:00:00.000	75041-2964	GARLAND	TX
8827189	6647174	5046.98160000000	2016-02-12 05:00:00.000	91307-1034	WEST HILLS	CA
30877764397	91420118	5046.26039000000	2020-03-31 04:00:00.000	94924	BOLINAS	CA
40050596839	130611918	5045.47327000000	2021-01-09 00:00:00.000	44512-1415	YOUNGSTOWN	OH
963181	723730	5042.41894000000	2013-09-14 04:00:00.000	27106-8003	Winston Salem	NC
28601250737	84255729	5042.03981000000	2020-01-23 00:00:00.000	45243-1618	CINCINNATI	OH
8757153	6063328	5038.08815000000	2015-12-29 05:00:00.000	92660-3427	Newport Beach	CA
4102655	4124136	5037.20937000000	2015-06-04 00:00:00.000	94523	PLEASANT HILL	CA
5112051	6020177	5035.61242000000	2015-12-24 05:00:00.000	95366-2267	Ripon	CA
542501754	16969538	5029.91147000000	2017-05-06 00:00:00.000	60481	Wilmington	IL
2850000194	33777771	5029.90875000000	2018-12-07 00:00:00.000	60435-7040	Joliet	IL
41924772425	138182657	5029.11026000000	2021-09-30 04:00:00.000	11725-2323	COMMACK	NY
4786580	4312530	5027.59006000000	2015-06-28 00:00:00.000	30564-6906	MURRAYVILLE	GA
233769	64469	5022.52876000000	2012-01-12 00:00:00.000	79936-1002	El Paso	TX
81503136	12256746	5017.70235000000	2020-12-05 05:00:00.000	32401-4049	PANAMA CITY	FL
3760977	11058403	5016.23629000000	2016-10-26 04:00:00.000	10514-2906	CHAPPAQUA	NY
4545000839	38008750	5014.57550000000	2018-07-03 00:00:00.000	68130-3036	OMAHA	NE
35962815773	108749652	5014.23060000000	2020-08-27 04:00:00.000	10035	RANDALLS ISLAND	NY
5919942	7173642	5014.17179000000	2016-03-30 00:00:00.000	07470-5002	WAYNE	NJ
2107928	9905214	5014.07757000000	2017-02-14 05:00:00.000	37072-4125	GOODLETTSVILLE	TN
469254458	16384126	5013.66317000000	2017-04-20 00:00:00.000	33030-6257	Homestead	FL
3025350	2460449	5012.31361000000	2014-10-03 00:00:00.000	85259	Scottsdale	AZ
40631348602	132419067	5011.92450000000	2021-01-26 05:00:00.000	32024-3844	LAKE CITY	FL
2755500690	33540375	5011.73772000000	2018-04-10 04:00:00.000	07035	Lincoln Park	NJ
783501249	18781722	5010.63832000000	2017-06-25 00:00:00.000	29483-3511	Summerville 	SC
664500271	17859317	5010.00325000000	2017-05-31 00:00:00.000	06371-3035	LYME	CT
1961028	1567602	5009.38846000000	2014-04-04 00:00:00.000	29016-8497	BLYTHEWOOD	SC
743500265	18473990	5009.03808000000	2017-06-16 00:00:00.000	12550	newburgh	NY
91256859	12360077	5007.67099000000	2016-12-15 00:00:00.000	95405-8540	SANTA ROSA	CA
4393501988	37256304	5006.77033000000	2019-03-18 04:00:00.000	18040-1322	Easton	PA
750506824	18525509	5006.52709000000	2017-06-18 04:00:00.000	38340-3618	Henderson	TN
1195307	9134464	5003.85982000000	2016-07-21 00:00:00.000	43078-8335	Urbana	OH
54624622258	197049081	5001.32959000000	2022-02-23 00:00:00.000	03109-5951	MANCHESTER	NH
2625002312	32649211	4999.30956000000	2018-03-26 00:00:00.000	95382-9109	Turlock	CA
2472004982	31415175	4995.59979000000	2018-03-04 00:00:00.000	91007-8332	ARCADIA	CA
28733501160	84588526	4995.01225000000	2020-01-27 05:00:00.000	66085-9004	STILWELL	KS
1170002578	21300705	4994.96528000000	2017-08-27 00:00:00.000	11720-1026	South Setauket	NY
1932106	1585633	4994.59630000000	2014-04-08 00:00:00.000	72019-1200	BENTON	AR
31819500875	95091305	4987.11214000000	2021-02-06 05:00:00.000	32625-3895	CEDAR KEY	FL
132025	165883	4987.06329000000	2012-06-07 00:00:00.000	57069	Vermillion	SD
6835898	1209625	4983.61889000000	2014-01-05 00:00:00.000	11725-5303	Commack	NY
2214256904	29335162	4983.35301000000	2018-05-05 00:00:00.000	78641-4408	LEANDER	TX
4967363	4927673	4982.05919000000	2015-09-09 00:00:00.000	10039-3147	NEW YORK	NY
3776523	2866638	4982.01121000000	2014-12-09 05:00:00.000	77546-4316	Friendswood	TX
18669750001	19673618	4980.56354000000	2019-05-13 00:00:00.000	98607	Camas	WA
6103985	7828574	4978.63478000000	2016-05-11 04:00:00.000	20872-2217	Damascus	MD
724500016	9452303	4978.46897000000	2017-06-12 00:00:00.000	27516-9029	Chapel Hill	NC
29350501066	86003096	4975.91517000000	2020-04-30 00:00:00.000	33173-1931	MIAMI	FL
975001768	20168039	4975.07775000000	2017-07-30 00:00:00.000	10522-3315	Dobbs Ferry	NY
6983777	9719378	4974.61574000000	2016-08-21 00:00:00.000	92262-4961	Palm Springs	CA
2010251581	27224296	4972.26169000000	2017-12-27 05:00:00.000	08540-4807	Princeton	NJ
13815751172	54696484	4969.52685000000	2019-06-06 04:00:00.000	80550-3498	WINDSOR	CO
41499605279	135216805	4968.31630000000	2021-04-05 00:00:00.000	17046-2950	LEBANON	PA
1308005006	22159891	4966.52805000000	2017-09-18 00:00:00.000	76270	Sunset	TX
3516000379	35405638	4965.62220000000	2018-05-15 04:00:00.000	81501-3350	Grand Junction	CO
863208	93170	4960.92149000000	2012-02-22 05:00:00.000	65340	marshall	MO
26215750267	77183179	4960.81232000000	2019-12-10 05:00:00.000	24018-8630	ROANOKE	VA
48947776206	180210418	4960.72995000000	2021-11-15 00:00:00.000	33584-2425	SEFFNER	FL
3824238	3183113	4958.09312000000	2015-04-18 00:00:00.000	02030-2260	Dover	MA
65820891597	271227956	4956.35072000000	2023-10-15 04:00:00.000	02025-1300	COHASSET	MA
30904752764	85074584	4954.58730000000	2020-04-01 04:00:00.000	99320-7699	BENTON CITY	WA
555500891	17075446	4953.54773000000	2017-05-09 00:00:00.000	27572-8375	Rougemont	NC
2050771847	27609422	4952.37875000000	2018-01-02 05:00:00.000	34491-8452	SUMMERFIELD	FL
11328750001	8300087	4951.19253000000	2019-01-12 00:00:00.000	32086-6834	SAINT AUGUSTINE	FL
19959752629	63152946	4950.45351000000	2019-06-02 04:00:00.000	77068-1342	Houston	TX
35554549976	107084530	4949.26538000000	2020-08-13 04:00:00.000	53158-1704	PLEASANT PRAIRIE	WI
55591355825	882571515	4948.97350000000	2022-03-19 04:00:00.000	94710-2210	BERKELEY	CA
1077351	8952075	4948.42263000000	2016-07-11 00:00:00.000	21202-3030	Baltimore	MD
6908727	9453176	4946.58008000000	2016-08-07 04:00:00.000	75056-5689	Lewisville	TX
2493000147	31617499	4944.10754000000	2018-03-08 00:00:00.000	21211-2224	BALTIMORE	MD
18717750985	61391547	4943.48439000000	2019-05-13 00:00:00.000	60532-2466	LISLE	IL
881686	552457	4941.28369000000	2013-06-11 04:00:00.000	40223-2372	LOUISVILLE	KY
1803140	1378792	4940.13277000000	2014-07-04 04:00:00.000	74074-4726	STILLWATER	OK
69297840003	904493984	4940.04071000000	2022-12-16 05:00:00.000	63103-2926	SAINT LOUIS	MO
6160916	7425473	4937.93308000000	2016-04-11 04:00:00.000	84065-6887	RIVERTON	UT
75962435157	913699136	4937.29755000000	2023-05-04 04:00:00.000	61401-8526	Galesburg	IL
61664337811	266358156	4937.10370000000	2022-07-13 00:00:00.000	16646	Hastings	PA
25440753516	74452898	4935.66292000000	2021-04-29 04:00:00.000	03049-6032	HOLLIS	NH
48520871837	173941420	4934.87820000000	2021-10-09 04:00:00.000	29485-8584	SUMMERVILLE	SC
4638000793	38214963	4929.55322000000	2018-07-08 04:00:00.000	11795-3920	West Islip	NY
3149805	10679932	4927.96170000000	2016-10-08 00:00:00.000	79912	El Paso	TX
847501447	19265430	4927.89776000000	2017-07-08 00:00:00.000	08817	Edison	NJ
1961329	9568894	4927.21062000000	2016-08-12 00:00:00.000	77082-5317	Houston	TX
7327500021	27167917	4923.72119000000	2018-11-06 00:00:00.000	97302-5501	SALEM	OR
100250606	12438289	4922.50973000000	2016-12-18 05:00:00.000	77316-2792	MONTGOMERY	TX
59385781521	888728363	4917.32642000000	2022-05-31 04:00:00.000	37067-4884	Franklin	TN
8805015	6459896	4912.75046000000	2016-01-30 05:00:00.000	48042-5815	Macomb	MI
438504826	16000528	4912.14004000000	2017-04-09 04:00:00.000	75972	San Augustine	TX
785970	395347	4910.74100000000	2013-02-01 00:00:00.000	45869	New Bremen	OH
30957759284	91795966	4907.42660000000	2020-05-28 00:00:00.000	11713-2410	BELLPORT	NY
60945090896	891168714	4905.07780000000	2016-01-11 05:00:00.000	11414-3508	howard beach	NY
19995750306	63206530	4904.96430000000	2020-08-18 00:00:00.000	78411-2202	CORPUS CHRISTI	TX
15002113	11652199	4903.76667000000	2016-11-20 00:00:00.000	25422	GREAT CACAPON	WV
60951844853	265174313	4903.65582000000	2022-07-17 00:00:00.000	27360-9262	THOMASVILLE	NC
172067	232896	4902.20917000000	2014-02-07 00:00:00.000	07730-1306	Hazlet	NJ
11715750510	47968328	4901.65657000000	2019-01-18 05:00:00.000	06469-1202	Moodus	CT
8051270	4540172	4901.37130000000	2015-07-25 04:00:00.000	20117	Middleburg	VA
2952441	10498856	4899.33487000000	2016-09-29 00:00:00.000	37036	Charlotte	TN
6011751524	42564395	4897.80722000000	2018-09-17 00:00:00.000	76527-4112	Florence	TX
8025262	4320562	4897.22619000000	2015-06-29 00:00:00.000	34476-6007	OCALA	FL
11097751856	50821645	4896.98998000000	2019-09-19 04:00:00.000	45013-9536	Hamilton	OH
31395001454	93813423	4893.05055000000	2021-09-03 00:00:00.000	34688-9226	TARPON SPRINGS	FL
1880872	9486729	4892.29696000000	2016-08-08 04:00:00.000	17042	Lebanon	PA
7943851	3624826	4889.03005000000	2015-03-29 04:00:00.000	26505-3510	MORGANTOWN	WV
4108072	4144596	4888.40314000000	2015-06-07 00:00:00.000	78610-3068	buda	TX
2320753605	30209716	4887.39525000000	2018-02-10 05:00:00.000	80908-3263	COLORADO SPRINGS	CO
8116546	5044635	4885.64827000000	2015-09-23 04:00:00.000	90805-1039	LONG BEACH	CA
20190752895	63503109	4885.25659000000	2019-06-06 00:00:00.000	78155-3910	Seguin	TX
65260075987	897692416	4883.12879000000	2014-07-28 00:00:00.000	77713-2056	BEAUMONT	TX
66378107983	272008460	4881.39555000000	2022-10-18 04:00:00.000	99163-9777	PULLMAN	WA
5324751022	40319284	4880.14612000000	2018-08-12 00:00:00.000	28216-9708	Charlotte	NC
839952	523713	4879.65422000000	2013-05-23 04:00:00.000	10302	staten island	NY
7013714	9828898	4878.16250000000	2016-08-26 00:00:00.000	18706	Hanover Township	PA
6143462	768263	4875.45073000000	2013-09-27 00:00:00.000	44281-9221	WADSWORTH	OH
842502457	19222990	4873.08720000000	2017-07-07 04:00:00.000	07733	Holmdel	NJ
7486500023	23481922	4869.32404000000	2018-11-11 00:00:00.000	06840	New Canaan	CT
7916478	3390959	4866.45958000000	2017-12-15 00:00:00.000	33024	Hollywood	FL
57003070752	260226445	4863.33063000000	2022-08-08 00:00:00.000	10538-2724	LARCHMONT	NY
1459502314	22956802	4863.19325000000	2017-10-08 04:00:00.000	93444	Nipomo	CA
13179750839	53807524	4862.12930000000	2019-02-12 05:00:00.000	28722-5456	Columbus	NC
36697811175	110962427	4861.60284000000	2020-09-13 00:00:00.000	28443-2625	HAMPSTEAD	NC
5772899	6630648	4860.71248000000	2016-02-11 00:00:00.000	21117-5560	OWINGS MILLS	MD
3752385	11039730	4860.19513000000	2016-10-25 00:00:00.000	81323-8714	Dolores	CO
8233708	5878962	4860.02481000000	2015-12-14 00:00:00.000	55033-3600	Hastings	MN
10539751303	49996590	4858.79486000000	2020-02-11 05:00:00.000	48167-9154	NORTHVILLE	MI
28279251283	83652428	4858.48932000000	2020-02-12 00:00:00.000	37932-2291	KNOXVILLE	TN
391256948	15437994	4857.80187000000	2017-03-25 04:00:00.000	92376-7106	RIALTO	CA
5981163	7406564	4855.87898000000	2016-04-10 00:00:00.000	92562-8594	MURRIETA	CA
7963936	3796188	4855.64059000000	2015-04-21 04:00:00.000	07644-2400	LODI	NJ
56525373826	883970171	4851.09752000000	2022-04-06 00:00:00.000	77024-3732	HOUSTON	TX
1776001797	25043986	4846.61195000000	2017-11-21 05:00:00.000	37650-1250	erwin	TN
983802	709250	4841.94771000000	2013-12-09 00:00:00.000	95003	Aptos	CA
8122509	5085713	4838.60480000000	2017-11-28 05:00:00.000	79415-1702	lubbock	TX
4968058	4932718	4834.33296000000	2015-09-10 00:00:00.000	31406-7425	Savannah	GA
97437011021	303839294	4834.20994000000	2024-07-08 04:00:00.000	20223-0007	WASHINGTON	DC
7021994	1874443	4831.40193000000	2014-06-11 04:00:00.000	10003-2403	New York	NY
52440350909	202998779	4830.40903000000	2022-01-08 05:00:00.000	90004-1005	LOS ANGELES	CA
1299765440	22077292	4827.46961000000	2017-09-16 00:00:00.000	12533-6570	Hopewell Junction	NY
23250367	11723337	4827.35015000000	2016-11-24 00:00:00.000	46115-9772	CARTHAGE	IN
8795166	6378688	4826.65327000000	2016-05-02 00:00:00.000	11968-5120	SOUTHAMPTON	NY
38623417488	123062197	4826.25688000000	2020-11-18 00:00:00.000	91384-3904	CASTAIC	CA
6116414	7871404	4826.01819000000	2016-05-14 00:00:00.000	92308	Apple Valley	CA
5468752411	40751999	4826.00136000000	2018-08-19 00:00:00.000	06484-2222	SHELTON	CT
77438883270	915259634	4824.88172000000	2023-05-31 04:00:00.000	43119-9201	GALLOWAY	OH
5829028	6185269	4824.16726000000	2016-01-08 00:00:00.000	35071-4673	GARDENDALE	AL
1528502895	23408802	4821.54809000000	2017-10-17 00:00:00.000	61109	Rockford	IL
2044326	1699724	4818.29202000000	2014-05-05 00:00:00.000	95494	YORKVILLE	CA
33255001044	98923765	4817.02252000000	2020-06-09 00:00:00.000	33566-4606	PLANT CITY	FL
6785019	7950749	4816.04322000000	2016-05-20 00:00:00.000	30067-5088	marietta	GA
26254505264	77337362	4814.36955000000	2019-11-18 05:00:00.000	34235-6762	SARASOTA	FL
15798751537	57174622	4812.84175000000	2019-03-26 04:00:00.000	66617-1587	TOPEKA	KS
66204333985	899124367	4809.54660000000	2022-10-16 00:00:00.000	95112-4062	SAN JOSE	CA
2171342	9917775	4808.51430000000	2016-08-31 00:00:00.000	22627-1735	FLINT HILL	VA
339502297	14888187	4805.01410000000	2017-03-08 00:00:00.000	33331-1730	FORT LAUDERDALE	FL
14865750255	56060461	4803.59693000000	2019-03-11 00:00:00.000	21658-1653	Queenstown	MD
4072501158	36821762	4802.32849000000	2018-06-11 00:00:00.000	98075	Sammamish	WA
3818130	11164687	4802.20697000000	2016-10-30 00:00:00.000	95959-2359	NEVADA CITY	CA
4214314	4557128	4801.28080000000	2015-07-27 00:00:00.000	38375-5429	SELMER	TN
34385000186	102192301	4801.20163000000	2020-07-04 00:00:00.000	90638-3834	LA MIRADA	CA
16113750439	57541961	4800.31176000000	2019-03-31 04:00:00.000	75459-3526	Howe	TX
37741092039	115372320	4799.64176000000	2020-11-19 05:00:00.000	92026-1455	ESCONDIDO	CA
51255853049	199091454	4796.46320000000	2021-06-09 00:00:00.000	97391-9759	TOLEDO	OR
828258	504002	4796.19181000000	2013-05-07 04:00:00.000	04911-3819	Anson	ME
39048580521	127051009	4794.66757000000	2021-01-10 00:00:00.000	08520-3509	HIGHTSTOWN	NJ
130251000	12675294	4790.68771000000	2017-01-16 05:00:00.000	06840-2501	New Canaan	CT
471503898	15630580	4789.46407000000	2017-04-21 00:00:00.000	97140-7203	Sherwood	OR
33816251615	100412702	4788.69447000000	2020-10-29 00:00:00.000	23434-6230	SUFFOLK	VA
46325274980	158950698	4787.95933000000	2021-08-09 00:00:00.000	33566-0384	PLANT CITY	FL
1506004680	23259989	4786.44517000000	2017-10-14 00:00:00.000	60010	barrington hills	IL
2098975	9789518	4785.86148000000	2016-08-24 00:00:00.000	11579	Sea Cliff	NY
2248752908	29615833	4783.43257000000	2018-01-31 00:00:00.000	80138-4627	PARKER	CO
8867134	6974547	4782.89156000000	2016-03-09 05:00:00.000	17055	Mechanicsburg	PA
173487	40819	4781.48976000000	2011-11-30 00:00:00.000	10023-2939	NEW YORK	NY
772502514	18711735	4780.29770000000	2017-06-23 00:00:00.000	32686-4640	REDDICK	FL
24229500220	71120273	4778.95577000000	2019-10-16 04:00:00.000	60018-4973	Rosemont	IL
2208167	10075776	4778.34556000000	2016-09-14 04:00:00.000	32571	Pace	FL
5135392	6110254	4776.90206000000	2016-01-02 00:00:00.000	60048-1141	LIBERTYVILLE	IL
35230334923	103187662	4776.54230000000	2020-08-02 04:00:00.000	60657-1019	CHICAGO	IL
24196253039	71045144	4775.78449000000	2020-07-30 04:00:00.000	97703-8903	BEND	OR
83510332024	290990621	4775.37641000000	2023-10-02 04:00:00.000	04848-5159	ISLESBORO	ME
24018503874	70687209	4774.71559000000	2019-08-30 00:00:00.000	33024-3604	Pembroke Pines	FL
45884267927	156360148	4773.57655000000	2021-07-27 04:00:00.000	95407-8305	SANTA ROSA	CA
2179068	1918375	4772.56695000000	2014-06-21 04:00:00.000	33426-7617	boca raton	FL
24048253280	67401343	4771.21276000000	2019-08-31 04:00:00.000	60025-4458	GLENVIEW	IL
2071754667	27871174	4770.97874000000	2018-01-05 00:00:00.000	31907-3109	COLUMBUS	GA
6751089	8995549	4770.48044000000	2016-07-13 00:00:00.000	98092-3965	AUBURN	WA
639500423	17683978	4768.89947000000	2017-05-26 00:00:00.000	40729-7278	EAST BERNSTADT	KY
194754316	13330958	4768.18501000000	2017-01-20 00:00:00.000	13495	Yorkville	NY
11106751989	50840674	4767.90090000000	2019-01-08 05:00:00.000	85226-8644	CHANDLER	AZ
73400833233	910235369	4766.92954000000	2023-03-12 05:00:00.000	48362-1584	LAKE ORION	MI
66610828409	272370397	4764.62881000000	2022-10-23 00:00:00.000	25405-5795	MARTINSBURG	WV
2169348	1907119	4764.55804000000	2018-01-11 05:00:00.000	78665	Round Rock	TX
2751148	10054930	4760.89616000000	2016-09-07 00:00:00.000	11542	Glen Cove	NY
4750584	4701920	4760.48470000000	2015-08-14 00:00:00.000	94708-1922	Berkeley	CA
4967750599	36884429	4755.89779000000	2018-07-25 04:00:00.000	18643	Harding	PA
9169500914	48250980	4755.69148000000	2018-12-08 05:00:00.000	29645-7307	GRAY COURT	SC
34758619577	103379862	4755.32967000000	2021-02-19 00:00:00.000	06105	HARTFORD	CT
3919324	3124386	4754.88782000000	2017-01-20 05:00:00.000	19607-9735	READING	PA
291503812	14434343	4753.10790000000	2017-04-21 00:00:00.000	45679-9703	Seaman	OH
391262992	15443343	4750.58437000000	2017-03-24 00:00:00.000	48341	Pontiac	MI
2891150	2274335	4750.14760000000	2014-08-31 00:00:00.000	21794-9723	West Friendship	MD
5010597	5039484	4748.55126000000	2015-09-22 00:00:00.000	32179-4170	OCKLAWAHA	FL
865502397	18801840	4745.37336000000	2017-07-12 04:00:00.000	98077-7651	WOODINVILLE	WA
7129220	10269391	4744.96623000000	2016-09-18 04:00:00.000	07882-3903	Washington	NJ
61730103732	266477413	4744.10765000000	2022-07-18 04:00:00.000	20721-2609	Mitchellville	MD
6148762	7368416	4743.71894000000	2016-04-08 00:00:00.000	96110	Eagleville	CA
20397752445	63920449	4740.77834000000	2019-06-10 04:00:00.000	85266-2207	SCOTTSDALE	AZ
4777020	4259178	4740.28303000000	2015-06-21 00:00:00.000	10960-4405	NYACK	NY
7065079	2033369	4740.18764000000	2014-07-15 00:00:00.000	75087	rockwall	TX
360502080	15124874	4739.85298000000	2017-03-15 04:00:00.000	77346	Humble	TX
4809002663	38697736	4737.16016000000	2018-07-16 00:00:00.000	85255	Scottsdale	AZ
46109268071	153662117	4736.70361000000	2021-08-03 04:00:00.000	87031-9060	LOS LUNAS	NM
25662509486	75116738	4734.78223000000	2019-11-10 00:00:00.000	85395-1899	GOODYEAR	AZ
4188976	4432403	4731.87823000000	2015-07-13 04:00:00.000	77478	Sugar Land	TX
4627500205	38191291	4730.04508000000	2018-07-07 04:00:00.000	03873	Sandown	NH
109254498	12522170	4729.83136000000	2016-12-21 00:00:00.000	59601-2029	Helena	MT
1873764	1488488	4729.69499000000	2014-03-17 04:00:00.000	17963	Pine Grove	PA
